artist_name,genre,country,followers,monthly_listeners,verified,join_date
Artist_07540,Country,JP,396679,462999,False,2022-10-23
Artist_07541,Country,BR,3554991,917737,TRUE,2021-04-10
Artist_07542,Country,US,2688418,708812,TRUE,2020-02-23
Artist_07543,Jazz,JP,2441043,1812500,false,2020-08-24
Artist_07544,Classical,IN,3543196,1458599,false,2020-09-17
Artist_07545,Pop,DE,3281894,1875640,true,2020-02-11
Artist_07546,Hip-Hop,FR,1741365,1893454,false,2021-02-02
Artist_07547,Electronic,AU,3974169,1078703,"",2024-05-14
Artist_07548,Classical,DE,155368,1572283,"",2020-02-17
Artist_07549,Hip-Hop,AU,1381767,837418,false,2022-01-03
Artist_07550,Classical,IN,3677744,1699835,"",2023-12-09
Artist_07551,Hip-Hop,AU,667627,1356341,TRUE,2020-04-25
Artist_07552,Hip-Hop,NG,4700699,1602685,false,2023-07-23
Artist_07553,Classical,FR,1954770,778358,False,2020-09-26
Artist_07554,Jazz,KR,2349579,990985,false,2023-05-11
Artist_07555,Country,DE,3760718,553961,"",2023-10-07
Artist_07556,Pop,AU,621737,268586,false,2021-07-15
Artist_07557,Rock,KR,2974620,567022,false,2021-08-08
Artist_07558,Country,US,2274236,1421925,true,2022-12-11
Artist_07559,R&B,UK,1816858,828005,TRUE,2021-03-08
Artist_07560,Pop,FR,2032779,267638,yes,2023-08-11
Artist_07561,Classical,US,130678,593002,false,2020-01-26
Artist_07562,Electronic,AU,3417649,1488992,true,2020-11-19
Artist_07563,R&B,AU,4800935,429197,yes,2024-12-06
Artist_07564,Jazz,FR,268920,1820356,"",2023-10-17
Artist_07565,Country,NG,1534711,1705372,true,2023-11-24
Artist_07566,Jazz,NG,590084,1844992,true,2020-04-13
Artist_07567,Jazz,UK,2804415,1657300,"",2021-12-23
Artist_07568,Country,BR,2116120,1942394,TRUE,2023-12-07
Artist_07569,Hip-Hop,KR,188551,766489,TRUE,2023-08-24
Artist_07570,Classical,NG,4662332,1766849,true,2022-10-11
Artist_07571,Pop,US,1070555,1118203,yes,2021-04-10
Artist_07572,Country,UK,2484606,1813071,false,2022-04-22
Artist_07573,Rock,JP,3869513,1816213,false,2022-10-06
Artist_07574,Pop,IN,3381027,1272861,False,2022-08-08
Artist_07575,Jazz,AU,2641145,1764923,true,2021-03-01
Artist_07576,Electronic,IN,4559055,1328448,true,2022-07-01
Artist_07577,Classical,AU,297580,484320,false,2020-04-26
Artist_07578,Country,NG,141508,124970,False,2024-05-01
Artist_07579,Hip-Hop,IN,1936184,1175221,TRUE,2022-06-02
Artist_07580,Hip-Hop,US,318351,1444620,"",2024-03-22
Artist_07581,Classical,IN,1016444,461292,true,2023-02-01
Artist_07582,Country,US,NULL,254213,yes,2021-07-09
Artist_07583,R&B,BR,827168,785699,true,2020-09-05
Artist_07584,Jazz,DE,4841290,781666,true,2020-01-05
Artist_07585,Hip-Hop,UK,1822826,1193514,yes,2021-12-18
Artist_07586,Rock,BR,1565591,1037950,false,2022-01-06
Artist_07587,Rock,FR,781064,109955,"",2020-10-27
Artist_07588,Hip-Hop,UK,647,689226,yes,2023-09-21
Artist_07589,Hip-Hop,NG,745024,1674449,TRUE,2021-11-11
Artist_07590,Classical,UK,4790127,982195,yes,2024-02-16
Artist_07591,Rock,IN,860260,226594,TRUE,2022-04-24
Artist_07592,Country,US,657386,1400264,TRUE,2020-01-10
Artist_07593,Hip-Hop,US,3409498,550272,"",2022-07-05
Artist_07594,Pop,IN,4589317,395190,"",2021-12-16
Artist_07595,Hip-Hop,IN,1716205,1279105,False,2021-06-21
Artist_07596,Electronic,FR,2942590,864115,"",2023-10-23
Artist_07597,Country,UK,NULL,972954,yes,2022-05-23
Artist_07598,Electronic,IN,3779505,273938,TRUE,2021-04-21
Artist_07599,Country,US,3843506,1400206,false,2020-07-18
Artist_07600,Country,NG,3665279,1735357,true,2024-03-27
Artist_07601,Hip-Hop,DE,NULL,1471440,TRUE,2022-01-09
Artist_07602,Rock,FR,3273100,1647634,yes,2022-06-22
Artist_07603,R&B,DE,1392300,718226,yes,2022-09-04
Artist_07604,Pop,BR,2787860,1737841,"",2024-09-06
Artist_07605,Classical,AU,298681,716231,"",2023-05-20
Artist_07606,Country,DE,4879203,259790,false,2023-10-17
Artist_07607,Jazz,BR,3014445,472583,false,2024-05-27
Artist_07608,Hip-Hop,FR,3806053,1059281,yes,2021-04-04
Artist_07609,Pop,NG,2859316,1442031,false,2020-11-12
Artist_07610,Pop,JP,2166205,535773,true,2022-09-26
Artist_07611,Electronic,UK,4898453,1710016,False,2022-12-08
Artist_07612,Pop,BR,2488643,1577840,"",2022-12-23
Artist_07613,Hip-Hop,US,4974179,780253,TRUE,2022-06-09
Artist_07614,Jazz,UK,821336,1690769,False,2024-05-19
Artist_07615,Hip-Hop,DE,4308990,496218,false,2024-11-19
Artist_07616,Country,BR,NULL,919242,yes,2023-12-08
Artist_07617,Electronic,KR,195072,1190343,TRUE,2023-09-21
Artist_07618,Rock,FR,1654640,1145790,yes,2021-09-22
Artist_07619,Electronic,IN,1349061,729313,true,2021-02-04
Artist_07620,Classical,FR,1335875,513078,true,2020-07-13
Artist_07621,Electronic,FR,1868725,1868541,"",2023-04-01
Artist_07622,Jazz,JP,2682322,1218414,true,2020-06-13
Artist_07623,Electronic,KR,3383449,1189026,TRUE,2020-05-13
Artist_07624,Jazz,KR,1220998,1447373,yes,2021-12-22
Artist_07625,Hip-Hop,KR,3981039,1824818,False,2022-12-04
Artist_07626,R&B,KR,3491193,1441777,False,2022-08-13
Artist_07627,Jazz,FR,2999578,713730,yes,2023-02-15
Artist_07628,R&B,AU,4788283,818241,yes,2021-10-06
Artist_07629,R&B,DE,1900944,652678,TRUE,2021-07-20
Artist_07630,Electronic,UK,2891324,871547,false,2024-04-16
Artist_07631,Country,BR,580636,1048092,"",2021-04-23
Artist_07632,Pop,UK,446556,985243,yes,2023-08-13
Artist_07633,Jazz,BR,2808488,76689,false,2022-09-27
Artist_07634,R&B,KR,2595068,1281338,"",2024-11-21
Artist_07635,Rock,NG,NULL,801324,TRUE,2024-08-13
Artist_07636,Electronic,AU,3282026,641525,False,2020-04-28
Artist_07637,Hip-Hop,BR,1092932,1126965,False,2023-03-05
Artist_07638,Hip-Hop,UK,3831830,469202,False,2023-12-11
Artist_07639,Jazz,IN,468798,792484,"",2020-08-06
Artist_07640,Hip-Hop,JP,3468909,783255,"",2023-07-03
Artist_07641,R&B,FR,2958208,1453133,"",2023-11-04
Artist_07642,Hip-Hop,DE,3313223,230785,"",2021-04-09
Artist_07643,Classical,KR,3763093,365572,TRUE,2022-10-03
Artist_07644,Hip-Hop,FR,808467,631823,yes,2020-01-19
Artist_07645,Country,NG,595695,1178505,false,2021-09-21
Artist_07646,Pop,JP,2004996,1570239,true,2022-07-25
Artist_07647,Electronic,JP,2084216,1357687,"",2020-09-25
Artist_07648,Jazz,NG,3233686,120652,False,2024-07-23
Artist_07649,Electronic,FR,4798395,181365,true,2020-04-01
Artist_07650,Country,KR,4428596,807262,false,2024-12-21
Artist_07651,Pop,BR,2247653,204876,False,2020-07-13
Artist_07652,Rock,JP,30070,833400,false,2022-05-17
Artist_07653,R&B,UK,108119,609786,yes,2020-09-18
Artist_07654,Country,BR,4887926,1096405,"",2023-06-17
Artist_07655,Pop,DE,2517591,1600579,yes,2021-09-15
Artist_07656,Hip-Hop,AU,4765490,1443831,false,2022-11-10
Artist_07657,Classical,KR,4541873,1898964,"",2024-01-11
Artist_07658,Jazz,US,1047133,1240408,"",2024-06-05
Artist_07659,Electronic,AU,4342138,357474,TRUE,2022-12-21
Artist_07660,Jazz,US,3009217,231806,false,2024-02-14
Artist_07661,R&B,JP,748896,966097,false,2021-04-28
Artist_07662,Jazz,FR,4790921,1602438,"",2022-08-02
Artist_07663,Pop,UK,2762058,1419117,true,2021-05-07
Artist_07664,Hip-Hop,IN,1486609,421911,"",2022-07-06
Artist_07665,Jazz,JP,3100835,937119,true,2021-01-11
Artist_07666,Rock,JP,4486356,890951,true,2023-09-06
Artist_07667,Hip-Hop,NG,3766969,69737,false,2022-06-13
Artist_07668,Jazz,UK,420437,986584,False,2024-12-02
Artist_07669,R&B,US,4606691,1203896,False,2023-05-09
Artist_07670,Jazz,BR,3053329,1998793,"",2023-02-14
Artist_07671,Electronic,FR,1733913,515707,False,2020-07-22
Artist_07672,Rock,JP,1372742,446852,true,2021-04-01
Artist_07673,Hip-Hop,FR,4225804,593817,False,2021-01-18
Artist_07674,Pop,JP,2874402,60130,false,2022-03-02
Artist_07675,Electronic,NG,74287,575829,false,2022-09-11
Artist_07676,Rock,FR,4407491,1509085,yes,2021-10-06
Artist_07677,Classical,JP,3166537,1039319,yes,2022-09-15
Artist_07678,Classical,FR,3175431,1964325,False,2023-12-13
Artist_07679,Pop,US,4095849,437869,False,2020-04-17
Artist_07680,Classical,FR,2254564,487024,yes,2022-01-17
Artist_07681,Country,US,2369692,557157,"",2022-06-09
Artist_07682,Country,BR,1442537,204473,true,2024-05-08
Artist_07683,Classical,AU,4953224,1360340,"",2022-12-17
Artist_07684,Rock,NG,3570074,1724875,true,2024-01-25
Artist_07685,Jazz,IN,1923916,1383373,"",2024-09-28
Artist_07686,R&B,US,242001,1807253,"",2022-03-16
Artist_07687,R&B,KR,2446941,1544817,yes,2024-05-21
Artist_07688,Pop,KR,1821246,1950044,False,2021-05-15
Artist_07689,R&B,AU,4217869,85457,TRUE,2023-11-22
Artist_07690,Electronic,BR,2100376,729914,false,2024-03-12
Artist_07691,Rock,BR,4583430,14009,yes,2023-05-11
Artist_07692,Jazz,UK,333402,726852,yes,2023-07-25
Artist_07693,Classical,FR,549708,1153028,TRUE,2020-07-11
Artist_07694,Rock,AU,4627749,1416954,False,2022-11-23
Artist_07695,R&B,JP,1088114,863161,false,2022-07-07
Artist_07696,Electronic,AU,4553724,1545000,False,2022-04-11
Artist_07697,R&B,AU,1790577,894532,true,2021-03-28
Artist_07698,Hip-Hop,BR,2697384,1178065,False,2020-06-09
Artist_07699,Classical,BR,849799,1142608,"",2022-02-20
Artist_07700,Hip-Hop,AU,3514694,1974969,false,2024-10-21
Artist_07701,Jazz,AU,919505,58002,TRUE,2024-07-01
Artist_07702,Pop,BR,3738932,1485052,false,2021-08-26
Artist_07703,Jazz,AU,2647831,1133273,"",2020-02-14
Artist_07704,Country,UK,4224025,772462,true,2020-05-22
Artist_07705,Country,UK,3219942,424848,true,2022-10-07
Artist_07706,R&B,DE,3897676,1072626,False,2020-02-17
Artist_07707,Hip-Hop,NG,1933764,1439305,"",2022-12-22
Artist_07708,R&B,US,4302148,1860032,false,2022-11-18
Artist_07709,Country,BR,1781180,785859,"",2022-01-28
Artist_07710,Electronic,NG,2434308,333813,true,2022-10-25
Artist_07711,Hip-Hop,NG,4155498,815074,False,2022-07-15
Artist_07712,R&B,FR,4702301,1084236,true,2022-06-21
Artist_07713,Hip-Hop,BR,731015,1807326,false,2021-08-07
Artist_07714,R&B,BR,435717,1091513,true,2024-11-10
Artist_07715,Pop,DE,200559,1092488,TRUE,2021-08-08
Artist_07716,Hip-Hop,UK,2648114,999363,"",2024-07-27
Artist_07717,Hip-Hop,IN,3634189,166334,false,2020-06-05
Artist_07718,Pop,US,1008450,1205649,true,2023-03-10
Artist_07719,Hip-Hop,UK,1057491,1827792,false,2022-07-05
Artist_07720,R&B,DE,1310748,1516638,true,2023-07-12
Artist_07721,R&B,AU,452034,1934313,false,2023-01-15
Artist_07722,Electronic,KR,4056657,1629332,TRUE,2021-09-17
Artist_07723,Electronic,AU,4661076,534627,"",2021-08-03
Artist_07724,Rock,NG,2939859,1790429,"",2023-10-04
Artist_07725,Country,NG,678565,1051208,yes,2023-06-26
Artist_07726,Rock,NG,3601637,291566,false,2024-04-15
Artist_07727,Country,UK,4824127,763522,False,2020-06-28
Artist_07728,Hip-Hop,UK,80368,1998380,true,2020-05-16
Artist_07729,Classical,US,3642538,1375066,TRUE,2023-09-11
Artist_07730,Pop,JP,3726333,1932452,true,2024-07-03
Artist_07731,Jazz,IN,690401,113452,false,2023-11-10
Artist_07732,Jazz,AU,3553112,289184,false,2020-12-28
Artist_07733,Rock,DE,3303291,1437457,true,2022-07-23
Artist_07734,Hip-Hop,FR,3252397,1233161,false,2021-07-05
Artist_07735,Jazz,BR,1186817,1821670,true,2022-12-17
Artist_07736,Pop,DE,4967382,1049725,False,2021-09-04
Artist_07737,Rock,IN,3276904,1442038,yes,2024-06-07
Artist_07738,Electronic,NG,1566124,1412657,False,2021-08-24
Artist_07739,Hip-Hop,BR,2779028,1437731,yes,2020-10-17
Artist_07740,Jazz,JP,4765350,252640,False,2021-04-25
Artist_07741,Jazz,IN,1535964,1475625,"",2023-06-10
Artist_07742,Country,US,3124456,1935190,TRUE,2022-05-01
Artist_07743,Classical,AU,2709293,738005,false,2021-05-04
Artist_07744,Pop,AU,287089,1670529,false,2022-10-20
Artist_07745,Rock,US,3940468,1813991,true,2023-09-15
Artist_07746,Electronic,JP,3210380,1919406,true,2020-05-27
Artist_07747,Classical,KR,4178519,1272205,TRUE,2021-08-28
Artist_07748,Country,JP,1394117,1893270,False,2024-06-07
Artist_07749,Classical,IN,3995634,1517606,true,2021-03-13
Artist_07750,Rock,BR,2031265,873176,yes,2021-01-02
Artist_07751,Electronic,NG,3135271,494415,TRUE,2020-03-20
Artist_07752,Electronic,JP,4258052,1645240,"",2024-08-01
Artist_07753,Pop,UK,1722463,1807349,False,2022-09-19
Artist_07754,Hip-Hop,FR,1867621,1898259,False,2023-10-05
Artist_07755,Electronic,IN,2044022,234261,yes,2020-05-22
Artist_07756,Classical,US,2748165,79897,"",2022-02-11
Artist_07757,R&B,US,2034563,1959310,TRUE,2023-11-26
Artist_07758,Pop,FR,632817,37249,"",2022-01-02
Artist_07759,Country,UK,3047956,513083,False,2021-09-04
Artist_07760,Classical,US,4680895,1290216,yes,2024-05-16
Artist_07761,Jazz,UK,985633,760350,"",2022-06-24
Artist_07762,Jazz,IN,4435330,273529,yes,2024-04-13
Artist_07763,Pop,US,4975498,954503,TRUE,2020-09-18
Artist_07764,Country,KR,4106674,1945569,true,2024-11-18
Artist_07765,Jazz,US,3683919,715140,"",2022-08-27
Artist_07766,Rock,FR,2656298,1803064,yes,2022-02-24
Artist_07767,Pop,IN,1714182,1954255,false,2021-01-14
Artist_07768,R&B,FR,4094685,360726,yes,2024-04-14
Artist_07769,Classical,UK,243094,380831,yes,2021-10-13
Artist_07770,Pop,DE,3654044,654398,yes,2021-09-02
Artist_07771,Hip-Hop,DE,3614166,661524,"",2024-02-23
Artist_07772,Hip-Hop,KR,3927900,1114152,false,2023-04-14
Artist_07773,Pop,KR,1847157,311481,TRUE,2021-07-02
Artist_07774,Rock,DE,2050544,1923846,true,2023-04-17
Artist_07775,Pop,UK,1189365,349138,true,2021-05-21
Artist_07776,R&B,KR,1070826,1991820,true,2020-02-02
Artist_07777,Electronic,DE,395228,1521354,TRUE,2020-01-19
Artist_07778,Country,UK,2697530,1057955,true,2024-06-21
Artist_07779,Rock,KR,195133,1392844,"",2022-02-06
Artist_07780,Electronic,US,636051,238143,false,2024-08-25
Artist_07781,Hip-Hop,FR,3921996,1682144,true,2021-10-02
Artist_07782,Pop,AU,4944259,198651,TRUE,2024-04-16
Artist_07783,Rock,US,2314171,775732,true,2022-02-09
Artist_07784,Rock,AU,2668197,1576797,False,2020-01-19
Artist_07785,Classical,NG,2008514,711636,yes,2020-03-15
Artist_07786,R&B,DE,2526545,1937055,False,2024-10-24
Artist_07787,Jazz,JP,2582675,999287,TRUE,2020-10-28
Artist_07788,Jazz,KR,3537689,401542,"",2023-05-27
Artist_07789,Electronic,NG,2773255,1061197,yes,2020-02-18
Artist_07790,Rock,AU,196351,928057,False,2022-08-14
Artist_07791,Hip-Hop,AU,598358,122416,"",2023-02-02
Artist_07792,Pop,JP,175964,991520,false,2022-04-18
Artist_07793,Rock,KR,3916801,1124883,true,2020-12-15
Artist_07794,R&B,UK,3597771,1268696,true,2020-09-11
Artist_07795,Electronic,KR,509876,1565494,False,2022-09-04
Artist_07796,Jazz,IN,2199234,588736,False,2024-03-13
Artist_07797,Jazz,IN,2884237,200902,yes,2024-02-23
Artist_07798,Jazz,JP,2343028,1917107,"",2024-11-10
Artist_07799,Electronic,DE,4813726,1553815,yes,2021-08-15
Artist_07800,Rock,JP,3099776,1118652,yes,2024-11-14
Artist_07801,Pop,US,678681,430026,true,2020-04-27
Artist_07802,Country,NG,3732031,141606,yes,2023-11-20
Artist_07803,Hip-Hop,IN,2025676,122593,yes,2020-08-16
Artist_07804,Classical,US,434703,1271144,"",2020-07-06
Artist_07805,Classical,FR,NULL,1398122,False,2020-06-28
Artist_07806,Pop,DE,3048302,1553961,TRUE,2021-09-17
Artist_07807,Jazz,AU,4686804,552286,true,2023-11-01
Artist_07808,Pop,DE,2250224,1724141,true,2023-11-25
Artist_07809,Hip-Hop,JP,4180861,1195603,"",2023-04-02
Artist_07810,Jazz,JP,470387,243096,"",2024-03-11
Artist_07811,R&B,BR,3759062,41066,TRUE,2024-06-24
Artist_07812,Jazz,UK,2084225,1636352,False,2022-12-09
Artist_07813,Electronic,FR,3004596,108635,false,2023-02-11
Artist_07814,Pop,US,4061948,538287,yes,2024-04-17
Artist_07815,Pop,UK,1200335,72249,false,2020-06-26
Artist_07816,Hip-Hop,US,4058206,1382799,"",2023-11-16
Artist_07817,Country,KR,3879408,218110,"",2024-07-20
Artist_07818,Electronic,US,227623,914879,yes,2023-04-14
Artist_07819,Country,IN,2189257,1236195,"",2021-11-07
Artist_07820,Rock,US,4678790,164517,False,2024-04-03
Artist_07821,Country,UK,493196,1239510,"",2021-12-25
Artist_07822,Country,FR,3024183,1063513,yes,2020-09-26
Artist_07823,Jazz,AU,3168427,45115,False,2020-11-23
Artist_07824,Electronic,KR,464180,1870823,False,2022-09-09
Artist_07825,Country,NG,1338643,1753263,False,2022-01-26
Artist_07826,Classical,BR,1737602,575893,true,2021-09-17
Artist_07827,Electronic,IN,4985971,178105,true,2024-08-15
Artist_07828,R&B,FR,2072076,657396,False,2024-01-27
Artist_07829,Rock,NG,NULL,1595424,yes,2021-03-02
Artist_07830,Jazz,NG,3295304,689879,TRUE,2021-08-01
Artist_07831,R&B,IN,4908380,374858,yes,2024-08-21
Artist_07832,Country,FR,755815,1999025,yes,2021-05-27
Artist_07833,R&B,US,810920,465259,true,2020-12-20
Artist_07834,Classical,KR,1655309,166431,true,2022-08-04
Artist_07835,R&B,KR,1127977,378270,False,2020-12-01
Artist_07836,R&B,FR,2997683,1801318,False,2022-09-09
Artist_07837,Rock,US,1803847,1731349,False,2022-10-15
Artist_07838,R&B,AU,618142,334726,true,2021-05-20
Artist_07839,R&B,BR,627337,674290,TRUE,2023-12-27
Artist_07840,Jazz,UK,696504,519209,yes,2023-09-08
Artist_07841,Pop,DE,4208645,335234,yes,2023-07-16
Artist_07842,Pop,AU,706809,1615093,"",2020-04-12
Artist_07843,Jazz,JP,3412570,865557,yes,2024-05-27
Artist_07844,Country,NG,1724577,894251,False,2023-05-10
Artist_07845,Classical,KR,3787970,239811,yes,2022-06-09
Artist_07846,Classical,AU,1319823,957644,"",2023-01-09
Artist_07847,Rock,AU,4193655,231516,False,2020-07-19
Artist_07848,Classical,BR,2600343,388611,"",2024-04-19
Artist_07849,Hip-Hop,BR,4135933,84170,true,2022-03-19
Artist_07850,Electronic,BR,3937777,1992240,true,2021-01-02
Artist_07851,Rock,FR,4660612,89417,yes,2020-07-26
Artist_07852,Jazz,IN,3976210,1339206,False,2023-12-16
Artist_07853,Jazz,IN,848470,1155544,False,2022-10-19
Artist_07854,Classical,UK,4897138,1597162,"",2022-09-06
Artist_07855,Rock,UK,4437602,1094546,true,2021-12-09
Artist_07856,Pop,FR,898290,1575304,False,2024-04-18
Artist_07857,Rock,US,3324668,514587,False,2020-11-15
Artist_07858,Pop,NG,1071454,287098,False,2020-07-08
Artist_07859,R&B,BR,4256050,685260,yes,2020-02-16
Artist_07860,Classical,US,66049,151402,False,2022-06-01
Artist_07861,Electronic,AU,4598708,241482,TRUE,2020-03-16
Artist_07862,Electronic,JP,1623832,1842189,yes,2023-10-05
Artist_07863,Hip-Hop,IN,1043077,1904992,false,2021-09-22
Artist_07864,Country,BR,379934,116131,False,2022-04-25
Artist_07865,Classical,JP,1402484,469152,"",2023-07-02
Artist_07866,Jazz,KR,3162748,993875,false,2024-05-09
Artist_07867,Country,DE,1161153,329801,False,2022-08-05
Artist_07868,Jazz,JP,2556008,1565838,false,2021-11-13
Artist_07869,Jazz,DE,1142116,314517,"",2023-06-13
Artist_07870,Electronic,NG,1796222,640110,"",2022-11-03
Artist_07871,Rock,NG,699771,1506493,"",2024-12-05
Artist_07872,Hip-Hop,BR,918116,1703975,false,2024-07-08
Artist_07873,Electronic,DE,1152402,1075368,"",2024-04-05
Artist_07874,Country,BR,4590554,75726,true,2024-03-20
Artist_07875,Electronic,UK,2311911,1970168,TRUE,2022-05-25
Artist_07876,Classical,BR,1181979,1646458,yes,2023-04-16
Artist_07877,Hip-Hop,JP,1713037,1679942,TRUE,2024-04-07
Artist_07878,Country,JP,4132186,1135392,TRUE,2020-04-20
Artist_07879,Rock,FR,2767492,452161,true,2021-07-09
Artist_07880,R&B,AU,2952839,1760113,False,2020-06-16
Artist_07881,Rock,KR,728673,1367866,yes,2021-04-26
Artist_07882,R&B,DE,3120030,706299,true,2020-04-11
Artist_07883,Pop,JP,2184313,174457,true,2021-08-07
Artist_07884,Hip-Hop,DE,269137,174159,False,2021-09-06
Artist_07885,Pop,FR,4521105,826049,"",2024-12-24
Artist_07886,Pop,AU,138455,1310023,yes,2023-05-18
Artist_07887,Jazz,IN,4275091,1793092,False,2022-07-18
Artist_07888,Electronic,IN,678659,181268,true,2021-10-17
Artist_07889,Jazz,KR,119392,1710339,yes,2021-03-15
Artist_07890,R&B,IN,2431799,1778758,yes,2023-04-28
Artist_07891,Rock,JP,109795,1777412,False,2022-04-07
Artist_07892,R&B,IN,593851,1731394,true,2024-07-13
Artist_07893,Rock,UK,2843458,195381,"",2023-05-27
Artist_07894,Classical,FR,2795411,1268960,false,2021-10-14
Artist_07895,Country,NG,NULL,907130,yes,2020-01-17
Artist_07896,Pop,JP,1571501,336144,False,2020-12-01
Artist_07897,Classical,JP,4724609,169642,false,2022-10-15
Artist_07898,Pop,KR,1784078,1179029,yes,2024-11-22
Artist_07899,Hip-Hop,IN,68504,652325,"",2022-03-17
Artist_07900,Jazz,FR,1044890,904679,true,2020-01-22
Artist_07901,Hip-Hop,NG,1735036,1494099,yes,2021-02-05
Artist_07902,Rock,US,816906,758994,true,2020-07-02
Artist_07903,Classical,IN,4044690,1418349,true,2022-11-21
Artist_07904,Country,AU,3400619,1769742,False,2021-02-02
Artist_07905,Electronic,JP,643693,1251691,"",2022-03-05
Artist_07906,Jazz,DE,3966593,166745,TRUE,2023-12-06
Artist_07907,Country,FR,1279047,411193,false,2021-08-12
Artist_07908,Classical,BR,4316805,465913,true,2023-11-10
Artist_07909,Jazz,FR,76299,1674758,true,2023-02-14
Artist_07910,R&B,JP,259726,1943063,False,2021-08-06
Artist_07911,Electronic,AU,3122196,1143520,TRUE,2024-04-13
Artist_07912,Pop,UK,1776203,1652004,yes,2024-09-18
Artist_07913,Electronic,AU,4657349,1089717,false,2021-11-07
Artist_07914,Electronic,NG,3601950,285851,false,2022-03-22
Artist_07915,Hip-Hop,DE,3504764,633607,true,2020-02-09
Artist_07916,Hip-Hop,JP,45246,761900,False,2023-06-25
Artist_07917,R&B,UK,1269374,749075,true,2023-05-08
Artist_07918,Classical,JP,4500896,1746344,yes,2024-04-23
Artist_07919,Rock,FR,3455470,548005,False,2023-09-01
Artist_07920,R&B,NG,3988602,612340,"",2024-06-04
Artist_07921,R&B,FR,960858,309102,TRUE,2023-11-13
Artist_07922,Electronic,IN,3826525,792878,False,2022-07-19
Artist_07923,Pop,DE,4614987,335705,False,2023-12-10
Artist_07924,Classical,NG,1537536,696411,"",2022-06-15
Artist_07925,Country,NG,1437758,85690,true,2020-04-16
Artist_07926,Electronic,DE,4380924,162227,false,2023-03-22
Artist_07927,Pop,BR,3519407,1568216,TRUE,2021-06-06
Artist_07928,Pop,KR,3986923,282119,False,2023-08-19
Artist_07929,Pop,DE,410806,403363,true,2022-04-07
Artist_07930,Country,IN,148933,1514785,true,2020-03-03
Artist_07931,Hip-Hop,JP,4216364,1139373,TRUE,2020-10-20
Artist_07932,R&B,DE,4073030,257461,yes,2020-01-13
Artist_07933,Electronic,BR,2312852,1564166,yes,2020-07-13
Artist_07934,Classical,FR,1176066,1334630,yes,2020-11-28
Artist_07935,Electronic,UK,3347375,729986,true,2021-07-11
Artist_07936,Country,JP,4047412,78111,TRUE,2021-11-03
Artist_07937,Hip-Hop,JP,4655111,943456,False,2024-08-26
Artist_07938,Electronic,BR,2901611,117505,False,2024-04-26
Artist_07939,Jazz,JP,4319878,1808654,"",2020-03-07
Artist_07940,Jazz,JP,3608601,97951,False,2021-01-07
Artist_07941,Hip-Hop,US,4178453,67284,False,2021-08-08
Artist_07942,Pop,JP,759858,910986,yes,2023-07-01
Artist_07943,Classical,FR,3620329,45780,true,2022-06-19
Artist_07944,Classical,IN,1578527,574091,TRUE,2024-12-20
Artist_07945,Rock,KR,366239,391662,yes,2023-10-23
Artist_07946,Hip-Hop,DE,2721526,705372,TRUE,2023-05-25
Artist_07947,Electronic,US,4373429,1328871,yes,2020-07-13
Artist_07948,Classical,US,4883088,1353059,true,2023-02-14
Artist_07949,Jazz,JP,3168412,421010,TRUE,2022-03-18
Artist_07950,Jazz,DE,3240149,540596,TRUE,2022-06-26
Artist_07951,Classical,FR,804864,1658190,TRUE,2021-11-17
Artist_07952,Rock,KR,3461924,978008,TRUE,2020-11-16
Artist_07953,Rock,AU,244937,888370,true,2024-02-05
Artist_07954,R&B,US,1302941,1459826,yes,2024-12-06
Artist_07955,Country,UK,2618001,998207,true,2023-08-12
Artist_07956,Pop,US,158538,382914,true,2024-12-15
Artist_07957,R&B,BR,3732304,14733,"",2022-12-18
Artist_07958,R&B,KR,3341774,145475,false,2022-07-14
Artist_07959,Electronic,UK,1180485,1774217,TRUE,2020-07-26
Artist_07960,Pop,DE,3204508,1902443,true,2022-03-05
Artist_07961,Classical,AU,2407683,806466,yes,2023-09-12
Artist_07962,Rock,IN,2299466,1886476,yes,2020-11-09
Artist_07963,Electronic,NG,327314,1716911,true,2021-08-27
Artist_07964,Rock,BR,1043489,221533,false,2020-03-20
Artist_07965,Classical,UK,4894741,411061,False,2021-07-21
Artist_07966,Rock,JP,2528549,1227166,TRUE,2023-01-15
Artist_07967,Hip-Hop,IN,2832129,1979993,false,2020-10-22
Artist_07968,Hip-Hop,DE,1393648,1938149,yes,2021-02-03
Artist_07969,Jazz,UK,665438,760235,TRUE,2023-10-23
Artist_07970,Pop,BR,4794152,1611159,yes,2024-11-08
Artist_07971,Hip-Hop,US,3177380,1386358,true,2022-04-19
Artist_07972,Jazz,DE,4314901,580701,TRUE,2020-03-27
Artist_07973,Jazz,NG,3842905,1460149,yes,2024-05-07
Artist_07974,Rock,BR,4425089,946202,False,2022-03-15
Artist_07975,Hip-Hop,US,850458,1118150,yes,2023-01-25
Artist_07976,Jazz,DE,4787859,309939,TRUE,2020-02-04
Artist_07977,Pop,UK,3485318,1133941,true,2023-04-06
Artist_07978,Country,KR,268521,953463,False,2021-02-17
Artist_07979,Pop,FR,3516634,1901215,TRUE,2020-11-11
Artist_07980,Jazz,BR,192976,105277,false,2023-11-16
Artist_07981,Hip-Hop,AU,3732926,665918,false,2024-10-11
Artist_07982,Rock,FR,788514,1753821,true,2024-07-19
