artist_name,genre,country,followers,monthly_listeners,verified,join_date
Artist_27366,Rock,NG,2709942,396249,yes,2021-12-03
Artist_27367,Electronic,AU,2420685,296091,"",2023-07-28
Artist_27368,Country,UK,4262417,110149,true,2024-03-20
Artist_27369,Country,JP,3121156,1257353,"",2024-01-13
Artist_27370,Pop,IN,2529,868832,False,2024-04-12
Artist_27371,R&B,FR,2766713,267968,true,2022-10-28
Artist_27372,Hip-Hop,US,2956792,1391765,yes,2023-11-21
Artist_27373,Electronic,JP,1418818,1715118,yes,2024-01-14
Artist_27374,Pop,IN,2544239,1963864,False,2024-03-02
Artist_27375,Jazz,FR,89748,1711595,false,2022-10-28
Artist_27376,Classical,FR,479580,769981,false,2021-04-27
Artist_27377,Country,DE,3274091,1102311,"",2020-04-12
Artist_27378,Pop,UK,2489776,1257577,true,2023-05-05
Artist_27379,R&B,US,4867340,1253658,yes,2021-10-19
Artist_27380,Classical,DE,2668313,1835166,false,2024-04-26
Artist_27381,Classical,BR,3221553,508745,"",2021-06-06
Artist_27382,Classical,KR,2906338,1804423,true,2023-08-12
Artist_27383,R&B,DE,4674793,1927704,false,2024-03-02
Artist_27384,Hip-Hop,FR,3837437,1187152,False,2024-01-04
Artist_27385,Electronic,JP,2972905,1115208,true,2021-10-04
Artist_27386,Classical,FR,2796891,1671246,yes,2020-11-12
Artist_27387,Electronic,US,474410,185556,yes,2020-09-27
Artist_27388,R&B,BR,2281513,1707415,true,2020-11-28
Artist_27389,Rock,DE,3394508,848242,true,2024-06-06
Artist_27390,Jazz,KR,4935317,222816,TRUE,2021-09-07
Artist_27391,Jazz,NG,2669377,783865,yes,2022-06-12
Artist_27392,Pop,DE,10633,616546,False,2020-06-19
Artist_27393,Hip-Hop,AU,4343851,1992870,False,2022-01-01
Artist_27394,Electronic,DE,3997210,1643381,true,2022-07-14
Artist_27395,Electronic,KR,471774,308863,false,2023-01-16
Artist_27396,Electronic,KR,53416,321178,"",2024-06-11
Artist_27397,Hip-Hop,AU,575782,1471847,true,2023-12-12
Artist_27398,Pop,BR,4544296,854309,false,2024-05-11
Artist_27399,Pop,JP,2170927,1110345,yes,2022-09-22
Artist_27400,Country,NG,4308253,1501465,"",2023-02-12
Artist_27401,Jazz,US,1511635,1434293,TRUE,2024-04-13
Artist_27402,Pop,IN,4352274,630119,False,2021-01-01
Artist_27403,Hip-Hop,DE,2224101,1735580,yes,2021-06-04
Artist_27404,Country,US,1918701,788386,true,2020-12-28
Artist_27405,Pop,BR,2973154,469283,true,2021-01-26
Artist_27406,Country,DE,3396392,341057,False,2023-07-16
Artist_27407,Country,BR,973391,1498358,"",2023-06-03
Artist_27408,Classical,IN,2431500,1259477,true,2020-12-02
Artist_27409,Jazz,AU,3253028,1336610,yes,2022-01-10
Artist_27410,Rock,KR,3631647,1064517,"",2022-11-16
"Artist ""Special"" 27410",Electronic,IN,3175003,631636,false,2024-12-04
Artist_27412,Country,UK,196776,1860023,false,2024-09-21
Artist_27413,R&B,NG,4032108,1795231,False,2024-02-19
Artist_27414,Hip-Hop,BR,766353,718581,false,2023-10-03
Artist_27415,R&B,NG,1755251,1436601,yes,2021-07-23
Artist_27416,Country,FR,273841,1417362,true,2022-07-24
Artist_27417,Rock,IN,1307334,1623406,false,2023-03-28
Artist_27418,Rock,US,1531462,693403,TRUE,2022-06-17
Artist_27419,Hip-Hop,FR,1444536,1806287,yes,2023-09-19
Artist_27420,Country,UK,4049733,1185012,false,2020-02-24
Artist_27421,Electronic,IN,1281675,684158,"",2023-02-10
Artist_27422,Pop,NG,1737198,1515112,"",2023-07-08
Artist_27423,Jazz,DE,1092560,1420241,False,2022-01-23
Artist_27424,Electronic,JP,1821728,1697260,False,2021-08-10
Artist_27425,R&B,KR,3426447,1754446,TRUE,2024-06-16
Artist_27426,Hip-Hop,UK,850772,169062,False,2020-09-09
Artist_27427,Electronic,DE,3065124,808320,false,2021-05-03
Artist_27428,Jazz,NG,3754823,437735,true,2023-03-10
Artist_27429,Pop,FR,1647751,1631133,False,2021-05-07
Artist_27430,R&B,DE,2053973,285665,yes,2022-06-07
Artist_27431,R&B,BR,1373476,703476,"",2023-03-18
Artist_27432,Jazz,IN,3111622,1277735,true,2021-08-21
Artist_27433,R&B,UK,2000862,39817,TRUE,2024-08-12
Artist_27434,Pop,AU,4184828,1727161,False,2020-06-13
Artist_27435,R&B,JP,4352863,242964,false,2021-06-16
Artist_27436,Country,FR,1962378,1144298,yes,2024-03-04
Artist_27437,R&B,UK,816641,1021557,yes,2021-10-13
Artist_27438,Pop,BR,3088174,1833882,TRUE,2020-01-06
Artist_27439,Jazz,NG,2898040,229791,false,2023-09-17
Artist_27440,Rock,JP,484685,1506849,false,2022-04-13
Artist_27441,Rock,IN,2232768,1362149,False,2021-08-19
Artist_27442,Hip-Hop,FR,3519677,985498,False,2022-03-26
Artist_27443,Pop,NG,2295222,446950,false,2021-05-28
Artist_27444,Jazz,JP,2903469,856531,TRUE,2022-09-03
Artist_27445,Classical,JP,557902,819150,"",2020-08-18
Artist_27446,Country,DE,4412983,683350,true,2021-06-05
Artist_27447,R&B,FR,900126,1707864,yes,2020-10-12
Artist_27448,Electronic,KR,4977790,1836077,"",2022-05-10
Artist_27449,Electronic,AU,725713,587828,TRUE,2021-03-19
Artist_27450,Electronic,UK,1506162,1568881,TRUE,2021-05-22
Artist_27451,Hip-Hop,JP,2219007,870749,TRUE,2022-05-27
Artist_27452,Pop,JP,478309,1448920,False,2021-10-26
"Artist ""Special"" 27452",Hip-Hop,AU,2492102,1979037,yes,2021-07-25
Artist_27454,Jazz,FR,1506778,1201032,false,2021-01-24
Artist_27455,Pop,US,4865384,658645,False,2022-02-04
Artist_27456,Country,JP,4608297,1951301,"",2020-01-15
Artist_27457,Rock,NG,3711516,449486,false,2022-12-28
Artist_27458,R&B,DE,2653397,105244,yes,2022-11-10
Artist_27459,Electronic,DE,4671094,1376615,"",2023-07-22
Artist_27460,Rock,BR,3275704,836074,true,2024-07-13
Artist_27461,Classical,BR,595194,1000322,False,2024-03-03
Artist_27462,Country,NG,3718692,1993161,False,2022-01-28
Artist_27463,Hip-Hop,AU,3330157,310014,TRUE,2024-01-23
Artist_27464,R&B,BR,2131733,1907949,yes,2021-03-08
Artist_27465,Jazz,FR,NULL,177145,TRUE,2024-06-17
Artist_27466,Country,NG,828671,531585,true,2022-12-26
Artist_27467,Pop,UK,990044,576669,"",2021-07-14
Artist_27468,Rock,AU,464284,1611526,TRUE,2020-06-03
Artist_27469,Rock,US,4789387,1956470,yes,2023-12-16
Artist_27470,Rock,BR,3221174,191355,yes,2024-09-28
Artist_27471,Classical,KR,3492912,1621516,TRUE,2021-07-23
Artist_27472,Country,IN,4145174,498930,yes,2020-02-10
Artist_27473,Hip-Hop,DE,3918061,1386549,"",2023-02-25
Artist_27474,Jazz,DE,1288114,724881,yes,2022-05-08
Artist_27475,Electronic,KR,1638054,253115,false,2020-06-12
Artist_27476,Rock,DE,912132,547344,false,2020-01-02
Artist_27477,Jazz,UK,351333,1039818,TRUE,2020-02-06
Artist_27478,Hip-Hop,JP,1846464,1479683,false,2020-08-06
Artist_27479,Country,KR,4396822,1270029,TRUE,2020-02-24
Artist_27480,R&B,JP,1687618,225952,"",2024-04-06
Artist_27481,Classical,NG,3243643,1506027,TRUE,2020-10-14
Artist_27482,Rock,JP,1258568,1931158,"",2023-03-21
Artist_27483,Classical,JP,NULL,870769,TRUE,2023-12-28
Artist_27484,R&B,UK,4464599,1214073,yes,2022-02-10
Artist_27485,Jazz,DE,1183666,188787,false,2022-06-28
Artist_27486,Pop,DE,1278705,1846155,False,2021-09-14
Artist_27487,Jazz,NG,2157458,287115,yes,2020-08-20
Artist_27488,Jazz,KR,NULL,1248150,false,2024-03-02
"Artist ""Special"" 27488",Jazz,DE,1128561,1067913,False,2023-08-18
Artist_27490,Jazz,BR,540854,1620370,TRUE,2023-03-05
Artist_27491,Pop,IN,4041369,1307555,"",2020-08-10
Artist_27492,Rock,AU,2267968,52089,False,2023-12-12
Artist_27493,Pop,UK,2899305,966145,false,2022-04-10
Artist_27494,Hip-Hop,US,390681,872722,true,2024-05-25
Artist_27495,Pop,KR,4211046,1863672,false,2020-12-10
Artist_27496,Electronic,AU,411628,1700729,TRUE,2024-03-28
Artist_27497,Country,BR,1344410,219206,false,2024-10-25
Artist_27498,Electronic,AU,1436235,142093,"",2021-02-10
Artist_27499,Electronic,BR,522017,311209,"",2024-02-04
Artist_27500,Country,FR,1101073,1682811,false,2023-02-16
Artist_27501,Rock,JP,256274,1341890,false,2021-07-28
Artist_27502,R&B,BR,1663282,1369878,TRUE,2022-05-09
Artist_27503,Classical,KR,2067876,352921,false,2021-04-11
Artist_27504,Country,IN,1058035,421721,true,2023-03-07
Artist_27505,Rock,AU,2857161,1235777,"",2023-11-08
Artist_27506,Classical,FR,1178899,1113131,true,2021-01-13
Artist_27507,R&B,US,2667592,1086217,"",2023-05-03
Artist_27508,Hip-Hop,AU,1426934,1650771,False,2020-04-17
Artist_27509,Classical,JP,4737192,726235,true,2024-01-25
Artist_27510,Rock,US,764888,1211848,False,2023-12-12
Artist_27511,Electronic,FR,1777742,1823804,false,2024-11-06
Artist_27512,Rock,US,4856192,268450,yes,2022-01-06
Artist_27513,Hip-Hop,DE,3629974,725493,yes,2020-09-13
Artist_27514,Pop,FR,1083333,1402624,true,2024-03-14
Artist_27515,R&B,AU,1040886,1599911,false,2024-04-05
Artist_27516,R&B,JP,1713796,1974432,yes,2020-03-11
Artist_27517,Country,JP,3598938,632816,TRUE,2022-08-19
Artist_27518,R&B,UK,NULL,39702,false,2023-12-11
Artist_27519,Electronic,AU,2462870,544820,yes,2021-03-21
Artist_27520,Jazz,AU,4659243,233683,yes,2021-08-08
Artist_27521,Rock,BR,1835450,1794328,False,2022-05-22
Artist_27522,Rock,DE,4403761,1373890,false,2023-06-22
Artist_27523,Hip-Hop,BR,1427025,804914,TRUE,2020-09-20
Artist_27524,Electronic,US,3287729,333141,false,2021-11-07
Artist_27525,Electronic,JP,2519692,252598,False,2024-05-27
Artist_27526,Electronic,AU,3575698,46825,true,2020-07-15
Artist_27527,Classical,US,3667438,1401370,TRUE,2021-09-03
Artist_27528,Pop,JP,2778624,1872719,yes,2023-06-22
Artist_27529,Jazz,DE,3443419,1160179,true,2022-03-02
Artist_27530,Country,US,2741855,1586251,yes,2021-03-14
Artist_27531,Rock,AU,3898135,195980,TRUE,2022-06-05
Artist_27532,Pop,AU,841728,157649,false,2024-04-10
Artist_27533,Country,FR,2943402,1698237,false,2020-06-08
Artist_27534,Hip-Hop,IN,257236,1789793,true,2020-04-02
Artist_27535,Country,NG,3561855,401254,yes,2022-02-24
Artist_27536,Pop,UK,3841521,1598632,"",2021-02-07
Artist_27537,Jazz,IN,4762816,1265242,False,2020-06-26
Artist_27538,Jazz,US,1040007,973838,False,2020-01-03
Artist_27539,Country,BR,2901445,1276901,TRUE,2024-10-25
Artist_27540,Rock,JP,1026294,977293,TRUE,2024-04-11
Artist_27541,Jazz,NG,13348,496660,False,2022-02-17
Artist_27542,Country,US,1096968,1406347,False,2023-04-09
Artist_27543,Hip-Hop,NG,618731,69568,false,2023-07-02
Artist_27544,Jazz,DE,2442946,37027,false,2023-05-14
Artist_27545,Rock,NG,4614974,1870402,False,2024-04-07
Artist_27546,Pop,DE,403723,1766924,yes,2024-10-13
Artist_27547,Country,IN,142067,513545,False,2022-02-14
Artist_27548,Jazz,FR,3913890,750742,false,2020-01-04
Artist_27549,Hip-Hop,NG,3003155,726886,yes,2021-11-05
Artist_27550,R&B,NG,4843577,1618762,true,2022-08-03
Artist_27551,Electronic,FR,986918,794570,False,2024-10-27
Artist_27552,Hip-Hop,FR,3467527,936086,False,2022-12-16
Artist_27553,Jazz,UK,481673,151091,false,2022-07-03
Artist_27554,Rock,NG,4079146,1841590,"",2023-09-27
Artist_27555,Pop,US,2261487,1923224,true,2024-11-20
Artist_27556,Classical,KR,3691527,1695652,true,2024-01-10
Artist_27557,Classical,FR,724166,1195859,TRUE,2024-11-01
Artist_27558,Electronic,FR,4561938,1570370,False,2021-12-01
Artist_27559,Country,NG,3193452,1480081,False,2023-01-14
Artist_27560,Electronic,BR,1482643,688241,true,2020-08-17
Artist_27561,Electronic,FR,1264601,1707954,false,2021-12-28
Artist_27562,Rock,AU,3490871,75077,false,2022-05-11
Artist_27563,Country,FR,1340708,230091,false,2024-04-03
Artist_27564,Jazz,UK,4879329,1430416,yes,2021-02-04
Artist_27565,Rock,DE,1682209,1047561,TRUE,2020-09-20
Artist_27566,Hip-Hop,KR,3689614,1842590,false,2023-10-09
Artist_27567,Country,KR,4300723,474163,true,2022-03-20
Artist_27568,Country,KR,1806810,1746118,"",2020-05-28
Artist_27569,Hip-Hop,NG,4849682,578849,false,2020-10-14
Artist_27570,Classical,BR,4053718,581292,"",2020-10-06
Artist_27571,Hip-Hop,US,2154363,1306843,false,2023-10-20
Artist_27572,Rock,AU,3815635,1409245,yes,2023-02-26
Artist_27573,Classical,UK,3982545,1652414,true,2021-12-06
Artist_27574,Electronic,IN,2565205,1316147,false,2020-03-26
Artist_27575,Jazz,US,1121170,549461,false,2020-04-12
Artist_27576,Country,KR,169430,24255,False,2023-03-22
Artist_27577,R&B,NG,3926664,368599,TRUE,2022-04-14
Artist_27578,Rock,IN,3190493,506993,false,2024-09-15
Artist_27579,Jazz,BR,477411,1638760,true,2020-06-23
Artist_27580,Country,UK,1814525,1824001,false,2023-11-24
Artist_27581,Country,KR,NULL,1872488,False,2023-04-23
Artist_27582,Classical,US,3898863,1603534,yes,2024-10-04
Artist_27583,Country,UK,549356,904419,"",2021-10-28
Artist_27584,Hip-Hop,AU,4190999,1074572,"",2021-06-12
Artist_27585,Hip-Hop,JP,2563016,1487943,true,2020-05-02
Artist_27586,Hip-Hop,NG,778857,1337815,TRUE,2023-11-16
Artist_27587,Hip-Hop,NG,657770,315351,TRUE,2024-11-22
Artist_27588,Electronic,AU,4091306,1454791,"",2022-08-16
Artist_27589,Jazz,JP,655266,235294,TRUE,2021-05-27
Artist_27590,R&B,AU,2690561,1060709,TRUE,2021-11-12
Artist_27591,Country,IN,3392898,1439728,"",2023-10-15
Artist_27592,Rock,IN,2403735,464014,yes,2021-12-19
Artist_27593,Electronic,NG,4596824,249713,False,2024-01-13
Artist_27594,Hip-Hop,NG,304054,607789,true,2021-01-04
Artist_27595,Electronic,UK,2756241,1860401,False,2020-12-03
Artist_27596,Rock,BR,833545,1541908,"",2023-03-02
Artist_27597,Electronic,FR,652549,1203055,false,2021-12-26
Artist_27598,Rock,BR,3014300,1558834,true,2021-10-12
Artist_27599,Classical,FR,1933046,278858,"",2024-09-22
Artist_27600,Classical,UK,1314580,1295309,false,2021-10-05
Artist_27601,R&B,KR,2292042,949606,"",2023-03-15
Artist_27602,Jazz,FR,2650234,1943236,false,2022-09-21
Artist_27603,Jazz,JP,3117681,70603,TRUE,2023-11-04
Artist_27604,Pop,AU,81880,941915,yes,2021-05-23
Artist_27605,Jazz,BR,446351,1501350,yes,2023-10-15
Artist_27606,Electronic,UK,1468055,776005,true,2021-11-07
Artist_27607,Pop,DE,800292,1350789,false,2024-11-21
Artist_27608,Pop,IN,1566280,1141014,true,2022-02-24
Artist_27609,Classical,BR,1343227,1761256,yes,2023-09-09
Artist_27610,Classical,BR,334171,1320630,False,2023-05-21
Artist_27611,Jazz,BR,1679242,826155,"",2024-11-05
Artist_27612,Pop,FR,2681726,1066085,yes,2020-08-12
Artist_27613,Jazz,AU,1249936,1270877,"",2022-08-21
Artist_27614,Pop,AU,4131939,722473,"",2022-11-02
Artist_27615,Electronic,KR,3422404,26279,false,2022-07-26
Artist_27616,Rock,KR,3860681,1893220,true,2024-02-09
Artist_27617,Country,DE,2020513,345800,"",2024-08-10
Artist_27618,Classical,JP,333930,464676,true,2022-07-21
Artist_27619,Electronic,AU,2104674,929414,true,2022-05-20
Artist_27620,Country,IN,4214305,1300855,"",2024-01-21
Artist_27621,Rock,FR,3630137,1106615,False,2023-12-13
Artist_27622,Classical,JP,NULL,708779,yes,2020-06-22
Artist_27623,Jazz,IN,2173549,1321100,yes,2022-12-07
Artist_27624,Country,IN,1274677,738938,false,2023-06-27
Artist_27625,Pop,US,788167,690662,"",2024-08-26
Artist_27626,R&B,US,336890,1049971,true,2023-12-13
Artist_27627,Electronic,KR,2554721,1188241,true,2022-09-08
Artist_27628,Country,US,3370157,1574976,TRUE,2021-09-13
Artist_27629,Hip-Hop,JP,3682023,632816,False,2022-06-24
Artist_27630,R&B,IN,932371,1042481,False,2021-09-24
Artist_27631,Hip-Hop,AU,1945687,307576,False,2020-07-09
Artist_27632,Pop,US,1452335,341467,"",2024-06-03
Artist_27633,Rock,IN,4412831,540207,False,2023-03-13
Artist_27634,Country,UK,141739,1149894,true,2022-06-07
Artist_27635,Electronic,FR,3588774,1045957,TRUE,2022-12-24
Artist_27636,Rock,JP,4488864,1958237,true,2022-01-04
Artist_27637,Electronic,UK,4255490,210633,true,2023-10-23
Artist_27638,Country,JP,3832569,619525,yes,2021-11-09
Artist_27639,Rock,FR,2209933,766826,False,2020-08-26
Artist_27640,R&B,UK,2673957,974579,TRUE,2024-11-17
Artist_27641,Classical,AU,2733956,1271948,false,2020-08-21
Artist_27642,Hip-Hop,US,3050122,437937,False,2024-08-13
Artist_27643,Classical,US,3555095,717969,yes,2021-08-24
Artist_27644,Country,UK,4692806,876093,TRUE,2020-01-23
Artist_27645,Country,NG,3789742,257660,yes,2022-01-03
Artist_27646,Country,DE,3349401,597806,TRUE,2021-06-03
Artist_27647,Jazz,DE,1782234,53336,False,2020-12-06
Artist_27648,Classical,FR,4501417,1829752,"",2021-05-12
Artist_27649,R&B,KR,1582713,1394750,"",2021-04-22
Artist_27650,Pop,JP,4246733,427120,False,2021-04-11
Artist_27651,Classical,JP,4411692,10702,yes,2024-02-28
Artist_27652,R&B,AU,1292888,1853360,true,2021-09-22
Artist_27653,Rock,FR,2577192,1802184,TRUE,2020-10-22
Artist_27654,R&B,IN,3152760,955136,TRUE,2024-04-02
Artist_27655,Hip-Hop,BR,498006,407006,TRUE,2022-12-11
Artist_27656,R&B,US,489436,261008,yes,2020-06-09
Artist_27657,Pop,FR,NULL,895911,true,2024-09-22
Artist_27658,Classical,UK,3624156,1658737,true,2020-08-27
Artist_27659,Jazz,BR,4045203,951762,False,2022-04-25
Artist_27660,Country,IN,340934,1625088,false,2024-11-05
Artist_27661,Country,AU,1536161,1139508,yes,2023-12-10
Artist_27662,Classical,US,50653,1782774,"",2022-05-09
Artist_27663,Country,JP,1660686,1251671,false,2023-03-22
Artist_27664,Hip-Hop,AU,4427243,71911,true,2021-12-25
Artist_27665,Jazz,JP,3759618,1567044,false,2022-01-28
Artist_27666,R&B,IN,2762601,1930753,true,2023-12-02
Artist_27667,Hip-Hop,AU,4813163,1240052,False,2024-12-28
Artist_27668,R&B,BR,4268900,1286737,false,2020-01-02
Artist_27669,R&B,BR,3019336,120579,false,2021-03-08
Artist_27670,Pop,NG,3726890,343903,False,2020-11-18
Artist_27671,Country,IN,1005068,54831,False,2022-08-11
Artist_27672,Classical,UK,1761491,689385,TRUE,2023-10-14
Artist_27673,Hip-Hop,BR,1539753,1194598,true,2022-10-09
Artist_27674,Country,AU,3057803,591138,TRUE,2021-11-18
Artist_27675,Pop,FR,2318565,1308175,false,2024-12-27
Artist_27676,Pop,KR,1951462,489934,yes,2024-07-06
Artist_27677,Hip-Hop,BR,1157379,1027644,TRUE,2022-12-01
"Artist ""Special"" 27677",Classical,KR,4974970,1979857,true,2022-08-27
Artist_27679,Hip-Hop,IN,932053,1363963,false,2024-06-14
Artist_27680,Rock,UK,3280349,1434660,true,2024-02-21
Artist_27681,Hip-Hop,JP,126207,293847,False,2020-02-27
Artist_27682,Pop,IN,4027298,1899290,false,2023-05-20
Artist_27683,Jazz,JP,4035316,411299,yes,2023-03-05
Artist_27684,Electronic,FR,NULL,1439394,TRUE,2021-04-11
Artist_27685,Country,FR,3126074,830288,yes,2023-09-10
Artist_27686,Jazz,KR,4836943,1881151,"",2021-08-26
Artist_27687,Pop,DE,2291537,1836307,"",2024-02-06
Artist_27688,Hip-Hop,NG,2424442,1269275,false,2023-05-04
Artist_27689,Electronic,AU,2500278,1732896,TRUE,2021-07-11
Artist_27690,Pop,FR,2395537,1280922,true,2021-03-14
Artist_27691,Electronic,BR,198436,97014,yes,2020-01-26
Artist_27692,Electronic,JP,NULL,1479413,False,2024-07-07
Artist_27693,R&B,NG,4379882,1498371,yes,2023-02-11
Artist_27694,Rock,US,2069651,1532602,TRUE,2021-04-15
Artist_27695,Hip-Hop,US,1821752,207658,"",2024-02-19
Artist_27696,Jazz,FR,4243886,979125,False,2021-05-02
Artist_27697,Classical,JP,4902352,905779,TRUE,2022-05-06
Artist_27698,Classical,BR,2794670,1618523,"",2024-04-10
Artist_27699,Rock,NG,3744866,1484178,false,2021-09-26
Artist_27700,Electronic,US,3703512,1111501,true,2024-10-13
Artist_27701,Pop,JP,2506079,863919,yes,2022-12-22
Artist_27702,Country,IN,80914,1037053,yes,2021-04-13
Artist_27703,Hip-Hop,AU,3972766,1449793,False,2020-05-10
Artist_27704,R&B,IN,3081698,13466,TRUE,2024-02-07
Artist_27705,Classical,KR,2514964,323638,False,2021-09-03
Artist_27706,Hip-Hop,KR,731060,307463,"",2024-11-12
Artist_27707,Electronic,KR,3115916,991906,False,2021-08-09
Artist_27708,Country,AU,4890512,372446,false,2023-09-20
Artist_27709,Hip-Hop,KR,212560,273645,TRUE,2020-09-25
Artist_27710,Hip-Hop,DE,3129454,1044412,false,2024-12-04
Artist_27711,Classical,FR,4658348,1227472,true,2022-11-21
Artist_27712,Classical,FR,3950826,577132,TRUE,2021-04-09
Artist_27713,Pop,IN,3580783,697569,true,2021-02-01
Artist_27714,Pop,BR,1885564,1190648,"",2021-11-05
Artist_27715,Hip-Hop,AU,609388,1531456,true,2020-11-28
Artist_27716,Hip-Hop,KR,NULL,523652,true,2022-12-01
Artist_27717,Rock,FR,2642002,871009,"",2020-04-07
Artist_27718,Jazz,US,3337988,747420,False,2020-10-23
Artist_27719,Pop,US,1333091,977739,"",2022-03-05
Artist_27720,Hip-Hop,BR,3867034,1347450,true,2021-09-24
Artist_27721,Hip-Hop,IN,4409952,978702,TRUE,2024-11-21
Artist_27722,Country,FR,3238850,878704,"",2024-04-01
Artist_27723,Hip-Hop,BR,512479,695118,"",2020-06-03
Artist_27724,Pop,KR,2239195,621755,"",2022-04-02
Artist_27725,Pop,BR,4690344,964145,false,2022-05-13
Artist_27726,Rock,US,4927806,330427,"",2022-06-13
Artist_27727,Country,DE,1138206,741034,yes,2024-11-10
Artist_27728,Hip-Hop,US,4440034,1440486,TRUE,2020-01-11
Artist_27729,Country,NG,3158691,1157011,"",2022-09-24
Artist_27730,Electronic,AU,3357755,1234776,"",2022-08-02
Artist_27731,Pop,KR,3396338,181439,TRUE,2020-03-16
Artist_27732,Country,UK,2069089,563801,TRUE,2021-02-22
Artist_27733,Rock,NG,220932,1091782,true,2020-05-22
Artist_27734,Pop,IN,4231199,182985,"",2022-05-03
Artist_27735,Rock,US,699410,1961082,"",2022-03-24
Artist_27736,Electronic,UK,2781195,1745772,"",2023-03-13
Artist_27737,Rock,DE,4785162,426006,yes,2024-08-11
Artist_27738,Country,JP,4746112,140216,yes,2020-12-23
Artist_27739,R&B,JP,2604426,1661249,False,2024-12-01
Artist_27740,Jazz,KR,1418336,1074005,yes,2021-05-25
Artist_27741,Classical,KR,2125632,571154,TRUE,2024-05-08
Artist_27742,Country,AU,NULL,800404,false,2021-02-07
Artist_27743,Rock,JP,3744622,390257,False,2020-01-26
Artist_27744,Rock,IN,4632786,1022229,false,2024-08-05
Artist_27745,Rock,FR,4026859,729269,False,2023-07-21
Artist_27746,R&B,US,486142,1429046,false,2021-04-18
Artist_27747,Jazz,BR,3633091,1886621,"",2023-08-04
Artist_27748,Classical,AU,4677620,1816768,true,2021-04-08
Artist_27749,Country,FR,2813510,1608632,yes,2023-05-01
Artist_27750,Rock,BR,2197489,1814610,false,2020-08-07
Artist_27751,Electronic,KR,3939253,947024,yes,2022-07-18
Artist_27752,Hip-Hop,FR,3700310,1606050,"",2023-07-10
Artist_27753,Jazz,JP,114559,1779308,TRUE,2021-12-17
Artist_27754,Classical,US,3256107,1343850,TRUE,2020-09-02
Artist_27755,Rock,BR,1301785,378979,"",2022-04-28
Artist_27756,Pop,AU,871996,548386,yes,2020-07-08
Artist_27757,R&B,JP,4316534,1274922,False,2020-11-16
Artist_27758,Rock,FR,2528752,596971,"",2023-09-11
Artist_27759,R&B,NG,1930553,1790222,"",2021-03-10
Artist_27760,Electronic,KR,1879055,1591527,false,2023-11-12
Artist_27761,Pop,KR,2228911,285828,true,2020-03-16
Artist_27762,Jazz,US,3159571,1464069,"",2022-05-20
Artist_27763,Pop,US,561645,1558830,yes,2022-06-28
Artist_27764,Jazz,DE,2395789,431588,TRUE,2024-04-01
Artist_27765,Rock,IN,2556409,474803,true,2023-06-11
Artist_27766,Classical,FR,1017213,1437050,"",2021-07-16
Artist_27767,Pop,BR,1093573,467210,true,2023-07-25
Artist_27768,Pop,US,1888543,1379425,yes,2023-11-14
Artist_27769,Country,NG,1013518,1891040,false,2023-02-23
Artist_27770,Electronic,JP,1144428,258451,false,2021-10-03
Artist_27771,Rock,US,4629929,1694601,"",2023-04-04
Artist_27772,Electronic,JP,2789468,895568,TRUE,2020-04-19
Artist_27773,Rock,JP,4782990,1131754,"",2023-02-15
Artist_27774,Country,IN,1593460,1693167,false,2020-05-17
Artist_27775,Rock,IN,4212228,215965,TRUE,2020-04-09
Artist_27776,Rock,BR,2424086,214326,false,2024-01-14
Artist_27777,Rock,US,923189,1592345,true,2022-02-25
Artist_27778,Hip-Hop,AU,825724,1227837,false,2020-10-01
Artist_27779,Classical,FR,4619174,1638681,"",2021-10-22
Artist_27780,R&B,UK,2521713,1563544,false,2022-06-12
Artist_27781,Jazz,US,1013714,302119,true,2023-05-23
Artist_27782,Jazz,KR,4380904,386082,false,2023-05-07
Artist_27783,R&B,FR,3727511,253321,false,2023-04-23
Artist_27784,Classical,UK,156883,1314337,"",2023-10-12
Artist_27785,Classical,IN,4167197,927173,yes,2022-11-06
Artist_27786,Electronic,FR,3139987,271439,yes,2021-12-05
Artist_27787,Jazz,UK,3913609,1608216,false,2021-12-03
Artist_27788,Rock,IN,1755768,1829116,false,2021-07-17
Artist_27789,Hip-Hop,KR,2747395,1119310,false,2024-02-16
Artist_27790,Rock,NG,3448899,503426,False,2022-12-16
Artist_27791,Jazz,NG,2432148,1004196,"",2023-08-07
Artist_27792,Country,KR,4758305,1296404,false,2024-06-22
Artist_27793,Electronic,UK,4026427,459926,false,2020-10-06
Artist_27794,Country,UK,1487348,522062,False,2024-04-22
Artist_27795,Country,BR,69138,324955,false,2020-03-18
Artist_27796,Pop,IN,1257577,434042,False,2022-12-09
Artist_27797,Classical,UK,NULL,762109,false,2020-11-04
Artist_27798,Pop,UK,3030751,578658,false,2023-03-19
Artist_27799,Hip-Hop,IN,4569752,649626,true,2022-06-03
Artist_27800,Classical,NG,4396249,868222,TRUE,2020-07-25
Artist_27801,R&B,NG,2619115,44253,yes,2022-07-23
Artist_27802,Rock,US,4599745,164058,false,2022-08-09
Artist_27803,Electronic,AU,334487,1239453,false,2024-02-06
Artist_27804,Hip-Hop,IN,205171,1680378,false,2021-11-19
Artist_27805,R&B,UK,980101,1205902,true,2024-04-21
Artist_27806,Classical,DE,2795285,1876488,TRUE,2023-08-15
Artist_27807,Country,US,3762602,1649651,true,2020-04-02
Artist_27808,R&B,NG,87335,262071,False,2023-02-12
